customer_id,gender,age,has_partner,has_dependents,tenure_months,contract_type,internet_service,phone_service,online_security,online_backup,streaming_tv,payment_method,monthly_charges,total_charges,num_support_tickets,churn
CUST-00232,Male,48,No,No,7,Month-to-month,DSL,Yes,No,No,No,Bank transfer,63.15,421.54,3,Yes
CUST-00233,Female,41,Yes,No,23,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Electronic check,108.46,2585.68,1,No
CUST-00234,Female,46,No,No,25,One year,Fiber optic,Yes,No,Yes,No,Mailed check,86.76,2081.93,2,Yes
CUST-00235,Female,40,No,Yes,28,Month-to-month,None,Yes,No,No,No,Electronic check,32.1,925.57,2,No
CUST-00236,Female,29,Yes,No,46,One year,DSL,Yes,No,No,Yes,Mailed check,83.03,3690.49,2,Yes
CUST-00237,Male,38,Yes,No,49,Two year,Fiber optic,Yes,No,Yes,Yes,Mailed check,99.32,4274.36,0,No
CUST-00238,Male,22,No,Yes,16,One year,Fiber optic,Yes,No,No,Yes,Credit card,110.13,1752.26,1,No
CUST-00239,Female,32,Yes,No,47,Two year,Fiber optic,Yes,Yes,Yes,No,Bank transfer,119.5,5471.87,5,No
CUST-00240,Female,40,Yes,Yes,2,Month-to-month,Fiber optic,Yes,Yes,No,No,Credit card,115.27,206.27,0,No
CUST-00241,Male,62,Yes,No,25,One year,Fiber optic,No,Yes,No,No,Mailed check,84.78,2011.37,2,No
CUST-00242,Male,57,Yes,Yes,27,Month-to-month,None,Yes,No,No,No,Mailed check,39.81,1048.21,3,No
CUST-00243,Female,53,No,Yes,41,One year,Fiber optic,Yes,No,No,No,Bank transfer,73.25,3158.85,4,No
CUST-00244,Female,68,No,No,43,Two year,DSL,Yes,No,No,No,Bank transfer,61.78,2642.8,2,No
CUST-00245,Female,26,Yes,No,21,Month-to-month,Fiber optic,Yes,No,Yes,No,Electronic check,83.84,1707.35,2,Yes
CUST-00246,Male,18,No,Yes,35,One year,None,Yes,No,No,No,Bank transfer,40.93,1378.34,2,No
CUST-00247,Female,44,Yes,No,17,Month-to-month,None,Yes,No,No,No,Electronic check,32.84,535.19,1,No
CUST-00248,Female,27,Yes,No,64,One year,Fiber optic,Yes,Yes,No,Yes,Electronic check,102.69,6979.5,2,No
CUST-00249,Female,39,Yes,No,51,One year,None,Yes,No,No,No,Electronic check,42.25,2064.94,0,No
CUST-00250,Male,55,Yes,No,4,Month-to-month,Fiber optic,Yes,No,No,Yes,Credit card,98.66,415.99,4,Yes
CUST-00251,Male,42,Yes,Yes,60,Month-to-month,DSL,Yes,No,No,Yes,Electronic check,80.59,5085.6,1,No
CUST-00252,Female,23,No,No,25,Month-to-month,None,Yes,No,No,No,Electronic check,39.51,1010.36,1,No
CUST-00253,Female,39,No,No,72,Two year,None,Yes,No,No,No,Mailed check,38.42,2745.24,2,No
CUST-00254,Female,50,Yes,No,19,Month-to-month,None,Yes,No,No,No,Mailed check,41.25,815.76,0,No
CUST-00255,Male,38,Yes,No,14,One year,None,No,No,No,No,Electronic check,22.01,316.45,3,No
CUST-00256,Female,59,No,No,54,One year,Fiber optic,Yes,No,Yes,No,Mailed check,113.89,6477.6,2,No
CUST-00257,Female,66,No,No,57,Two year,Fiber optic,Yes,No,Yes,Yes,Bank transfer,95.75,5416.54,4,No
CUST-00258,Male,35,No,No,11,Month-to-month,Fiber optic,Yes,No,Yes,No,Mailed check,111.17,1215.41,1,Yes
CUST-00259,Male,46,No,Yes,36,Two year,None,Yes,No,No,No,Mailed check,36.3,1356.95,2,No
CUST-00260,Male,66,Yes,Yes,68,Two year,Fiber optic,Yes,Yes,Yes,Yes,Credit card,116.35,7132.91,5,No
CUST-00261,Female,54,Yes,No,20,Two year,Fiber optic,Yes,Yes,No,No,Electronic check,90.94,1833.33,1,No
CUST-00262,Male,18,Yes,No,6,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Credit card,115.99,702.24,1,No
CUST-00263,Female,64,Yes,No,2,Month-to-month,None,Yes,No,No,No,Electronic check,40.35,90.74,5,Yes
CUST-00264,Male,66,No,No,14,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Mailed check,115.19,1601.84,0,Yes
CUST-00265,Male,51,No,No,72,Two year,DSL,Yes,No,No,No,Bank transfer,71.13,5547.2,7,No
CUST-00266,Female,48,No,No,3,Month-to-month,Fiber optic,Yes,No,No,No,Bank transfer,90.37,278.34,2,Yes
CUST-00267,Male,39,Yes,No,30,Two year,DSL,Yes,Yes,Yes,No,Electronic check,74.45,2261.68,2,No
CUST-00268,Female,49,No,No,60,One year,Fiber optic,Yes,No,Yes,Yes,Credit card,119.38,7114.12,3,No
CUST-00269,Male,74,Yes,No,51,Two year,Fiber optic,No,No,Yes,No,Electronic check,90.18,4750.4,5,No
CUST-00270,Male,43,No,No,27,One year,Fiber optic,Yes,Yes,No,No,Electronic check,115.6,2989.34,4,No
CUST-00271,Female,45,No,No,44,One year,DSL,Yes,Yes,Yes,Yes,Electronic check,89.93,3895.05,6,No
CUST-00272,Female,36,No,Yes,30,Month-to-month,DSL,Yes,No,No,Yes,Mailed check,83.61,2520.46,2,Yes
CUST-00273,Male,42,No,Yes,6,Month-to-month,DSL,Yes,No,No,No,Credit card,62.39,357.57,1,Yes
CUST-00274,Female,39,No,No,25,One year,Fiber optic,Yes,No,No,No,Mailed check,99.81,2675.82,3,No
CUST-00275,Male,51,No,Yes,42,Two year,Fiber optic,Yes,No,No,No,Electronic check,80.61,3250.01,5,No
CUST-00276,Female,32,No,No,35,One year,Fiber optic,Yes,No,Yes,Yes,Credit card,106.78,3623.33,3,Yes
CUST-00277,Female,18,No,No,32,Two year,Fiber optic,Yes,No,No,No,Electronic check,82.81,2824.45,4,No
CUST-00278,Male,68,Yes,No,11,Month-to-month,None,Yes,No,No,No,Electronic check,43.21,496.07,2,No
CUST-00279,Female,44,No,Yes,58,Two year,DSL,Yes,No,Yes,Yes,Mailed check,93.6,5354.38,2,No
CUST-00280,Male,43,No,No,6,Month-to-month,Fiber optic,No,No,No,Yes,Electronic check,85.58,555.07,2,Yes
CUST-00281,Male,62,Yes,No,72,Month-to-month,None,Yes,No,No,No,Electronic check,39.23,2463.54,2,No
CUST-00282,Female,47,No,No,44,One year,Fiber optic,Yes,No,No,No,Electronic check,93.35,4240.76,1,No
CUST-00283,Female,57,No,Yes,9,Month-to-month,Fiber optic,Yes,No,No,No,Bank transfer,82.78,777.57,2,Yes
CUST-00284,Female,42,Yes,Yes,9,Month-to-month,Fiber optic,Yes,No,Yes,No,Credit card,99.7,973.46,4,Yes
CUST-00285,Female,34,Yes,No,14,Two year,DSL,Yes,No,No,Yes,Bank transfer,77.8,1132.48,3,No
CUST-00286,Female,61,No,Yes,42,Two year,None,Yes,No,No,No,Electronic check,40.34,1791.38,1,No
CUST-00287,Female,43,No,No,1,Month-to-month,Fiber optic,Yes,No,Yes,No,Electronic check,102.26,102.26,3,No
CUST-00288,Female,43,No,No,27,Month-to-month,Fiber optic,Yes,No,No,No,Bank transfer,84.47,2382.55,6,No
CUST-00289,Female,41,Yes,No,63,Two year,DSL,Yes,No,No,No,Bank transfer,76.0,5224.54,1,No
CUST-00290,Male,41,Yes,No,54,Two year,Fiber optic,Yes,No,No,No,Mailed check,100.3,5504.07,5,No
CUST-00291,Male,18,Yes,Yes,19,Month-to-month,Fiber optic,Yes,No,Yes,No,Electronic check,104.83,1782.65,4,Yes
CUST-00292,Female,47,Yes,No,68,One year,None,Yes,No,No,No,Bank transfer,40.94,2928.05,2,No
CUST-00293,Male,69,Yes,No,45,One year,DSL,Yes,No,Yes,No,Electronic check,73.76,3192.72,0,No
CUST-00294,Male,43,Yes,No,6,Month-to-month,Fiber optic,Yes,No,No,No,Bank transfer,90.02,571.43,2,Yes
CUST-00295,Female,59,Yes,No,31,One year,Fiber optic,No,No,Yes,Yes,Bank transfer,107.04,3199.47,2,No
CUST-00296,Female,32,No,Yes,8,Month-to-month,None,No,No,No,No,Credit card,18.0,137.57,4,No
CUST-00297,Female,54,No,No,3,Month-to-month,None,Yes,No,No,No,Electronic check,34.9,106.06,3,Yes
CUST-00298,Male,49,No,No,25,Month-to-month,DSL,Yes,No,Yes,No,Mailed check,93.2,2449.43,1,Yes
CUST-00299,Male,51,Yes,No,10,Month-to-month,DSL,Yes,No,Yes,Yes,Credit card,88.27,909.39,2,No
CUST-00300,Male,40,No,No,37,One year,Fiber optic,Yes,Yes,No,Yes,Credit card,113.21,4083.97,0,No
CUST-00301,Female,51,No,Yes,35,Two year,DSL,Yes,Yes,No,Yes,Bank transfer,90.32,3345.95,3,No
CUST-00302,Female,38,No,No,37,Two year,None,Yes,No,No,No,Credit card,36.14,1388.22,2,No
CUST-00303,Female,52,No,No,48,One year,None,Yes,No,No,No,Electronic check,36.94,1879.82,4,No
CUST-00304,Male,50,Yes,No,11,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,110.75,1166.82,3,Yes
CUST-00305,Male,50,No,No,49,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Credit card,122.0,6714.55,6,Yes
CUST-00306,Male,49,No,No,1,Month-to-month,DSL,Yes,Yes,Yes,No,Electronic check,98.46,107.56,2,Yes
CUST-00307,Male,28,No,No,12,Month-to-month,Fiber optic,Yes,No,Yes,No,Electronic check,114.27,1444.42,3,Yes
CUST-00308,Male,53,Yes,No,22,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,107.04,2545.88,2,Yes
CUST-00309,Male,60,No,No,45,Two year,Fiber optic,Yes,No,No,Yes,Credit card,89.18,3954.6,4,No
CUST-00310,Male,47,Yes,Yes,1,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,111.07,111.07,0,Yes
CUST-00311,Male,53,Yes,Yes,4,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Bank transfer,110.65,443.34,2,Yes
CUST-00312,Male,56,Yes,No,42,Two year,Fiber optic,Yes,No,No,Yes,Credit card,108.41,4527.1,2,No
CUST-00313,Male,38,Yes,No,20,One year,Fiber optic,Yes,Yes,No,No,Mailed check,103.24,2084.35,2,Yes
CUST-00314,Male,34,No,No,38,Two year,DSL,Yes,Yes,No,No,Electronic check,75.23,2815.98,2,No
CUST-00315,Female,23,No,No,21,Two year,Fiber optic,Yes,Yes,Yes,No,Credit card,105.27,2295.15,4,No
CUST-00316,Female,42,No,No,30,Month-to-month,DSL,Yes,No,No,No,Credit card,65.72,1856.87,1,Yes
CUST-00317,Female,72,Yes,No,3,Month-to-month,DSL,Yes,No,Yes,No,Credit card,80.57,243.41,3,No
CUST-00318,Female,38,No,Yes,72,Two year,DSL,Yes,Yes,No,No,Bank transfer,84.8,5984.95,3,No
CUST-00319,Female,46,Yes,Yes,36,Month-to-month,None,Yes,No,No,No,Bank transfer,47.61,1782.03,0,No
CUST-00320,Female,67,No,No,72,Two year,DSL,Yes,No,Yes,No,Bank transfer,82.34,5723.54,1,No
CUST-00321,Male,55,No,Yes,1,Month-to-month,None,Yes,No,No,No,Credit card,37.79,40.99,3,No
CUST-00322,Male,60,No,Yes,5,Month-to-month,None,Yes,No,No,No,Credit card,46.26,219.31,1,No
CUST-00323,Female,54,No,No,21,Month-to-month,Fiber optic,Yes,No,No,No,Mailed check,107.11,2338.26,0,Yes
CUST-00324,Female,64,No,No,42,Two year,DSL,Yes,No,No,No,Electronic check,65.74,2842.88,4,No
CUST-00325,Female,48,No,No,21,Month-to-month,Fiber optic,Yes,No,Yes,No,Mailed check,102.51,2244.86,2,Yes
CUST-00326,Male,53,No,Yes,34,Two year,None,Yes,No,No,No,Electronic check,41.43,1312.48,5,No
CUST-00327,Female,55,No,No,6,Month-to-month,Fiber optic,No,No,No,Yes,Bank transfer,90.8,547.8,2,Yes
CUST-00328,Female,48,Yes,No,21,Month-to-month,None,Yes,No,No,No,Bank transfer,44.09,955.78,3,No
CUST-00329,Male,45,Yes,Yes,46,One year,DSL,No,No,No,No,Bank transfer,50.69,2357.35,1,No
CUST-00330,Male,40,Yes,No,24,One year,None,Yes,No,No,No,Electronic check,31.82,753.65,2,Yes
CUST-00331,Male,21,No,Yes,20,One year,None,Yes,No,No,No,Electronic check,49.52,976.52,1,No
CUST-00332,Female,63,No,Yes,51,Month-to-month,None,Yes,No,No,No,Mailed check,33.17,1719.79,3,No
CUST-00333,Male,41,Yes,No,51,Two year,DSL,Yes,Yes,No,No,Electronic check,78.4,4048.25,2,No
CUST-00334,Female,62,Yes,No,37,Month-to-month,None,Yes,No,No,No,Bank transfer,42.12,1740.62,3,No
CUST-00335,Female,41,No,Yes,48,One year,Fiber optic,Yes,No,Yes,No,Electronic check,102.87,5414.53,3,No
CUST-00336,Female,57,No,Yes,6,Month-to-month,DSL,Yes,Yes,No,Yes,Credit card,85.73,539.27,1,No
CUST-00337,Female,45,Yes,No,71,Two year,DSL,Yes,No,No,No,Credit card,67.91,4698.86,2,No
CUST-00338,Male,31,Yes,Yes,45,One year,Fiber optic,No,No,No,No,Mailed check,65.46,2976.84,6,No
CUST-00339,Female,18,Yes,Yes,1,Month-to-month,DSL,Yes,Yes,Yes,Yes,Bank transfer,100.09,100.09,1,No
CUST-00340,Female,60,No,No,6,Month-to-month,DSL,Yes,No,Yes,No,Bank transfer,68.18,425.18,2,No
CUST-00341,Male,34,Yes,No,1,Month-to-month,DSL,Yes,Yes,No,No,Credit card,80.12,84.17,2,No
CUST-00342,Male,26,No,No,10,Month-to-month,Fiber optic,Yes,No,No,Yes,Bank transfer,94.18,983.57,4,Yes
CUST-00343,Male,35,Yes,No,32,One year,Fiber optic,Yes,No,Yes,No,Bank transfer,97.45,2869.27,0,No
CUST-00344,Female,18,Yes,No,31,One year,None,Yes,No,No,No,Electronic check,46.39,1490.84,0,No
CUST-00345,Female,51,Yes,No,44,Two year,None,Yes,No,No,No,Electronic check,48.69,2217.17,2,No
CUST-00346,Male,52,Yes,No,71,Two year,Fiber optic,Yes,No,No,No,Mailed check,101.8,8093.1,0,No
CUST-00347,Female,48,Yes,No,18,Month-to-month,DSL,Yes,Yes,No,No,Credit card,80.03,1499.12,3,No
CUST-00348,Female,43,No,No,12,Month-to-month,None,Yes,No,No,No,Bank transfer,38.78,489.72,1,No
CUST-00349,Male,57,Yes,No,7,Month-to-month,DSL,Yes,No,No,No,Bank transfer,74.57,536.91,1,Yes
CUST-00350,Female,33,No,No,2,Month-to-month,DSL,Yes,Yes,No,Yes,Bank transfer,96.53,193.46,1,No
CUST-00351,Female,44,No,Yes,28,One year,Fiber optic,Yes,No,No,No,Mailed check,113.01,3144.64,4,No
CUST-00352,Female,45,Yes,No,16,Month-to-month,DSL,Yes,Yes,Yes,No,Mailed check,95.09,1427.6,2,No
CUST-00353,Male,18,Yes,No,34,Two year,DSL,No,No,No,No,Electronic check,48.64,1548.18,2,No
CUST-00354,Female,59,No,No,25,Two year,None,Yes,No,No,No,Mailed check,40.2,982.66,2,No
CUST-00355,Male,36,No,No,8,Month-to-month,None,Yes,No,No,No,Electronic check,35.61,275.15,3,No
CUST-00356,Female,52,No,Yes,1,Month-to-month,DSL,Yes,Yes,No,Yes,Bank transfer,87.13,87.13,3,No
CUST-00357,Male,45,No,No,61,One year,Fiber optic,Yes,Yes,No,Yes,Credit card,106.28,5851.87,3,No
CUST-00358,Female,75,No,No,47,Two year,DSL,Yes,No,Yes,Yes,Credit card,91.92,3921.36,3,No
CUST-00359,Female,38,No,No,14,Month-to-month,None,Yes,No,No,No,Bank transfer,33.24,461.25,3,Yes
CUST-00360,Male,49,Yes,No,28,One year,DSL,Yes,No,No,No,Credit card,73.11,1998.64,3,No
CUST-00361,Male,43,No,Yes,20,Month-to-month,Fiber optic,Yes,No,Yes,No,Electronic check,95.22,1824.73,3,Yes
CUST-00362,Female,54,Yes,Yes,2,Month-to-month,Fiber optic,Yes,No,Yes,No,Mailed check,95.12,201.36,1,Yes
CUST-00363,Female,48,No,No,72,Two year,Fiber optic,Yes,No,No,Yes,Bank transfer,81.26,6060.69,4,No
CUST-00364,Female,69,No,No,61,Two year,Fiber optic,Yes,No,No,Yes,Bank transfer,128.55,8062.0,1,No
CUST-00365,Female,52,Yes,No,23,One year,None,Yes,No,No,No,Credit card,40.31,904.7,1,No
CUST-00366,Female,42,Yes,No,3,Month-to-month,DSL,No,Yes,Yes,No,Electronic check,77.33,234.02,4,No
CUST-00367,Male,30,No,Yes,17,One year,None,Yes,No,No,No,Electronic check,41.3,699.6,0,No
CUST-00368,Female,57,Yes,Yes,61,Two year,Fiber optic,Yes,No,No,Yes,Bank transfer,103.73,6643.82,2,No
CUST-00369,Male,31,No,Yes,27,Month-to-month,None,Yes,No,No,No,Bank transfer,33.06,851.03,0,No
CUST-00370,Male,18,No,No,13,Month-to-month,Fiber optic,Yes,Yes,No,No,Credit card,102.11,1294.98,2,Yes
CUST-00371,Female,68,No,No,13,Month-to-month,None,Yes,No,No,No,Credit card,43.01,582.09,1,No
CUST-00372,Female,31,No,Yes,61,One year,None,No,No,No,No,Electronic check,22.7,1279.98,3,No
CUST-00373,Female,18,No,No,38,One year,DSL,Yes,No,No,No,Credit card,70.14,2534.45,4,No
CUST-00374,Male,45,Yes,No,15,Month-to-month,None,Yes,No,No,No,Electronic check,36.75,509.04,2,No
CUST-00375,Female,62,No,Yes,1,Month-to-month,DSL,Yes,Yes,No,Yes,Credit card,111.51,111.51,4,Yes
CUST-00376,Female,23,Yes,Yes,29,One year,Fiber optic,Yes,Yes,No,No,Bank transfer,108.59,3139.66,1,No
CUST-00377,Female,50,Yes,No,72,Two year,Fiber optic,Yes,No,No,No,Bank transfer,104.33,7149.24,3,No
CUST-00378,Male,61,No,No,40,Two year,None,Yes,No,No,No,Electronic check,46.06,1877.57,1,No
CUST-00379,Female,34,No,Yes,39,Month-to-month,DSL,Yes,Yes,No,No,Electronic check,86.04,3319.08,4,Yes
CUST-00380,Female,60,Yes,No,59,One year,None,Yes,No,No,No,Electronic check,38.37,2282.55,4,No
CUST-00381,Female,24,Yes,No,72,Two year,Fiber optic,Yes,No,No,No,Credit card,85.15,6352.72,3,No
CUST-00382,Male,27,Yes,Yes,29,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,120.83,3372.81,5,No
CUST-00383,Male,35,No,No,68,Two year,None,No,No,No,No,Electronic check,19.17,1345.5,2,No
CUST-00384,Male,66,Yes,Yes,37,Month-to-month,DSL,No,No,No,Yes,Credit card,57.42,2166.84,5,No
CUST-00385,Male,41,Yes,Yes,48,Two year,Fiber optic,No,Yes,No,Yes,Mailed check,97.14,4708.04,0,No
CUST-00386,Male,60,No,No,19,Month-to-month,DSL,Yes,Yes,Yes,No,Credit card,85.01,1543.76,2,No
CUST-00387,Male,36,No,No,21,One year,None,Yes,No,No,No,Electronic check,41.26,837.89,1,No
CUST-00388,Male,47,No,No,13,Month-to-month,None,Yes,No,No,No,Bank transfer,38.34,494.22,2,No
CUST-00389,Female,40,No,No,44,Month-to-month,Fiber optic,No,No,No,No,Bank transfer,70.68,3124.07,4,No
CUST-00390,Female,56,No,No,15,Month-to-month,DSL,Yes,No,No,No,Electronic check,66.08,984.71,1,Yes
CUST-00391,Female,61,Yes,No,1,Month-to-month,None,Yes,No,No,No,Bank transfer,33.44,33.44,1,No
CUST-00392,Female,19,No,No,56,One year,DSL,Yes,Yes,No,No,Electronic check,78.81,4525.6,1,No
CUST-00393,Male,43,Yes,No,51,Month-to-month,None,Yes,No,No,No,Electronic check,32.49,1689.54,0,No
CUST-00394,Male,52,No,No,44,Two year,Fiber optic,Yes,No,No,Yes,Mailed check,102.97,4493.92,2,No
CUST-00395,Male,44,No,Yes,55,Two year,DSL,Yes,Yes,No,No,Electronic check,77.55,4130.41,4,No
CUST-00396,Female,18,No,No,3,Month-to-month,DSL,Yes,No,Yes,Yes,Bank transfer,70.13,207.96,3,Yes
CUST-00397,Female,32,No,No,64,One year,Fiber optic,Yes,No,No,No,Mailed check,76.25,5046.07,4,No
CUST-00398,Male,65,Yes,No,39,Month-to-month,Fiber optic,No,No,Yes,No,Electronic check,71.75,2802.37,1,No
CUST-00399,Female,52,No,Yes,36,Month-to-month,Fiber optic,Yes,No,Yes,No,Credit card,90.83,3388.32,1,Yes
CUST-00400,Male,18,Yes,Yes,19,Month-to-month,DSL,No,No,No,No,Bank transfer,51.37,959.95,3,Yes
CUST-00401,Female,19,Yes,No,20,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Credit card,100.78,1970.75,3,Yes
CUST-00402,Female,33,No,Yes,13,Month-to-month,DSL,Yes,Yes,No,Yes,Mailed check,94.39,1339.6,1,No
CUST-00403,Male,53,Yes,No,3,Month-to-month,DSL,Yes,No,No,Yes,Electronic check,72.82,230.14,1,Yes
CUST-00404,Female,26,No,No,16,Month-to-month,DSL,Yes,Yes,No,No,Bank transfer,75.27,1148.83,0,No
CUST-00405,Female,36,Yes,Yes,38,One year,DSL,Yes,Yes,No,No,Electronic check,70.77,2651.87,4,Yes
CUST-00406,Male,25,No,Yes,18,Month-to-month,Fiber optic,Yes,No,Yes,No,Electronic check,78.24,1506.37,5,Yes
CUST-00407,Male,50,Yes,No,52,One year,None,Yes,No,No,No,Credit card,35.69,1950.91,1,No
CUST-00408,Female,43,No,Yes,8,Two year,DSL,Yes,Yes,No,No,Bank transfer,73.72,642.03,3,No
CUST-00409,Male,36,Yes,No,24,One year,None,No,No,No,No,Bank transfer,20.97,503.44,2,No
CUST-00410,Male,59,No,No,24,Two year,Fiber optic,Yes,No,No,Yes,Electronic check,108.1,2294.22,4,No
CUST-00411,Male,33,No,Yes,12,Month-to-month,Fiber optic,Yes,No,No,Yes,Mailed check,91.37,1072.59,5,Yes
CUST-00412,Female,66,No,No,15,One year,DSL,Yes,No,No,No,Electronic check,68.48,1027.33,2,No
CUST-00413,Female,72,Yes,No,20,One year,DSL,Yes,No,No,No,Credit card,77.41,1657.81,3,No
CUST-00414,Male,32,No,Yes,32,Month-to-month,DSL,Yes,Yes,No,Yes,Electronic check,82.82,2718.99,3,Yes
CUST-00415,Female,47,No,Yes,58,Two year,None,Yes,No,No,No,Electronic check,38.11,2226.5,3,No
CUST-00416,Male,47,No,No,41,Month-to-month,None,Yes,No,No,No,Credit card,47.83,1929.87,2,Yes
CUST-00417,Male,46,No,Yes,4,Month-to-month,None,Yes,No,No,No,Electronic check,47.92,189.99,1,No
CUST-00418,Male,53,No,No,46,One year,DSL,Yes,Yes,No,No,Bank transfer,69.24,3047.92,3,No
CUST-00419,Male,45,No,No,5,Month-to-month,None,Yes,No,No,No,Bank transfer,41.32,223.55,2,No
CUST-00420,Female,50,No,Yes,64,Two year,None,Yes,No,No,No,Bank transfer,33.97,2057.54,3,No
CUST-00421,Female,64,No,No,11,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Bank transfer,107.72,1210.56,2,Yes
CUST-00422,Female,42,No,No,22,One year,Fiber optic,Yes,No,Yes,No,Mailed check,109.43,2274.93,1,No
CUST-00423,Female,36,Yes,No,10,Month-to-month,None,Yes,No,No,No,Bank transfer,39.71,434.4,3,Yes
CUST-00424,Male,55,Yes,No,14,One year,Fiber optic,Yes,No,No,No,Electronic check,102.85,1355.56,0,No
CUST-00425,Male,26,Yes,No,49,One year,Fiber optic,Yes,No,No,No,Credit card,81.87,3716.5,3,No
CUST-00426,Male,34,Yes,Yes,2,Month-to-month,None,Yes,No,No,No,Electronic check,41.26,80.18,2,No
CUST-00427,Male,39,Yes,No,71,One year,DSL,Yes,Yes,No,No,Bank transfer,83.67,6457.3,3,No
CUST-00428,Female,39,Yes,No,10,Month-to-month,DSL,Yes,No,No,No,Bank transfer,60.76,605.74,4,Yes
CUST-00429,Female,33,No,Yes,33,Two year,DSL,Yes,No,No,No,Electronic check,70.26,2323.28,2,No
CUST-00430,Female,41,Yes,Yes,55,Two year,DSL,Yes,No,No,Yes,Electronic check,89.99,5483.93,1,No
CUST-00431,Female,18,Yes,No,15,Month-to-month,None,Yes,No,No,No,Electronic check,39.39,645.93,4,No
CUST-00432,Male,57,Yes,No,28,Month-to-month,Fiber optic,Yes,No,No,No,Electronic check,89.0,2397.81,1,No
CUST-00433,Female,50,Yes,No,18,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Electronic check,101.89,1821.23,4,Yes
CUST-00434,Male,29,No,No,48,Two year,Fiber optic,No,Yes,No,Yes,Mailed check,116.74,5703.88,1,No
CUST-00435,Male,54,Yes,Yes,1,Month-to-month,Fiber optic,No,No,No,Yes,Electronic check,88.34,90.39,3,Yes
CUST-00436,Male,63,No,No,24,One year,Fiber optic,Yes,Yes,Yes,No,Mailed check,102.76,2504.06,3,No
CUST-00437,Male,36,Yes,No,20,Month-to-month,None,Yes,No,No,No,Bank transfer,33.54,644.09,3,No
CUST-00438,Female,39,Yes,No,72,Two year,Fiber optic,Yes,No,No,No,Electronic check,96.69,6879.55,0,No
CUST-00439,Female,35,Yes,No,54,Two year,Fiber optic,Yes,No,Yes,No,Credit card,92.96,4981.32,4,No
CUST-00440,Female,76,Yes,No,60,Month-to-month,Fiber optic,Yes,Yes,No,No,Bank transfer,113.63,7354.22,4,No
CUST-00441,Male,36,Yes,No,34,One year,DSL,Yes,No,Yes,Yes,Bank transfer,98.6,3409.34,0,No
CUST-00442,Male,22,Yes,Yes,15,Month-to-month,None,No,No,No,No,Bank transfer,18.0,275.92,4,No
CUST-00443,Male,18,No,No,50,Two year,DSL,Yes,No,No,No,Electronic check,64.75,3187.43,2,No
CUST-00444,Female,50,Yes,No,9,Month-to-month,None,Yes,No,No,No,Electronic check,40.33,369.59,3,No
CUST-00445,Female,34,No,No,20,Month-to-month,Fiber optic,Yes,Yes,No,No,Mailed check,108.92,2092.93,4,Yes
CUST-00446,Male,35,Yes,No,72,Two year,DSL,Yes,No,Yes,Yes,Credit card,83.11,5845.91,2,No
CUST-00447,Female,51,Yes,Yes,25,Month-to-month,DSL,Yes,No,No,Yes,Mailed check,75.71,1871.83,4,No
CUST-00448,Male,31,No,Yes,37,One year,DSL,Yes,Yes,No,No,Electronic check,60.95,2333.32,1,No
CUST-00449,Female,18,Yes,No,25,One year,DSL,Yes,No,Yes,Yes,Electronic check,87.05,2305.19,3,No
CUST-00450,Male,25,No,No,31,Two year,None,Yes,No,No,No,Mailed check,47.15,1554.36,0,No
CUST-00451,Female,52,No,Yes,16,Month-to-month,DSL,Yes,No,Yes,No,Bank transfer,70.11,1146.93,0,Yes
CUST-00452,Male,58,No,No,1,Month-to-month,DSL,No,No,Yes,Yes,Credit card,57.82,58.89,1,No
CUST-00453,Male,61,Yes,No,2,Month-to-month,DSL,Yes,No,No,No,Credit card,68.74,141.96,0,Yes
CUST-00454,Male,28,No,Yes,1,Month-to-month,None,Yes,No,No,No,Mailed check,39.94,39.94,4,No
CUST-00455,Female,61,Yes,No,18,One year,Fiber optic,Yes,Yes,No,Yes,Credit card,120.14,2218.79,6,No
CUST-00456,Female,43,Yes,Yes,13,Month-to-month,None,Yes,No,No,No,Credit card,36.48,480.62,1,No
CUST-00457,Male,18,Yes,Yes,71,One year,Fiber optic,Yes,Yes,No,Yes,Credit card,139.11,10217.51,6,Yes
CUST-00458,Female,26,No,No,48,Month-to-month,DSL,Yes,No,Yes,Yes,Electronic check,109.77,4642.37,3,Yes
CUST-00459,Female,47,No,No,24,Month-to-month,Fiber optic,Yes,No,No,No,Credit card,103.69,2355.43,1,No
CUST-00460,Male,39,No,No,4,Month-to-month,DSL,Yes,Yes,No,No,Mailed check,79.67,322.78,1,No
CUST-00461,Male,39,No,No,42,One year,Fiber optic,Yes,No,No,No,Credit card,91.25,4006.71,1,Yes
CUST-00462,Female,21,Yes,No,39,One year,DSL,No,Yes,Yes,No,Mailed check,63.47,2591.18,0,No
